scorer,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000,DeepCut_resnet50_laserInCabinetMar10shuffle1_1030000
bodyparts,nose,nose,nose,body,body,body,tailBase,tailBase,tailBase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
8434,486.1519868373871,347.42317003011703,0.6451499462127686,518.1892211437225,359.9565155506134,1.0,550.6952619552612,374.9593825340271,1.0
8435,484.21253377199173,341.0735774040222,0.9998977780342102,515.599527835846,360.72198820114136,1.0,550.6459589004517,375.04414105415344,1.0
8436,485.18433904647827,354.3242919445038,0.04166087508201599,516.7360715866089,361.1927604675293,1.0,550.9196338653564,375.02229404449463,1.0
8437,484.1165224313736,342.6519112586975,0.9999067187309265,515.7481932640076,360.2817454338074,1.0,550.525196313858,374.9983148574829,1.0
8438,486.1902618408203,355.9362427070737,0.08898451924324036,517.6175451278687,361.41130542755127,1.0,551.3454790115356,375.37346482276917,1.0
8439,486.05546021461487,343.1004469394684,0.056780993938446045,517.1972217559814,360.7665185928345,1.0,551.2951812744141,375.1591753959656,1.0
8440,485.6402589082718,348.9804582595825,0.14677554368972778,518.5152478218079,361.6864023208618,1.0,551.3739376068115,374.8742275238037,1.0
8441,484.0091296499595,344.98573112487793,0.9999946355819702,515.1096658706665,359.95922589302063,1.0,551.1307415962219,375.5553584098816,1.0
8442,486.53695154190063,347.7438821196556,0.0720844566822052,521.2863268852234,358.9010832309723,1.0,551.5952739715576,374.96170711517334,1.0
8443,483.3963523507118,349.35777509212494,1.0,518.1551957130432,356.2964782714844,1.0,552.2628259658813,374.8898763656616,1.0
8444,487.73462104797363,361.1230728626251,0.10586002469062805,521.6911644935608,358.4412453174591,1.0,551.2824883460999,374.399621963501,1.0
8445,486.15917682647705,355.2810780405998,0.9999986886978149,519.371059179306,356.68440437316895,1.0,551.0584852695465,373.7318058013916,1.0
8446,498.5475196838379,382.60334396362305,0.8381437063217163,520.672336101532,359.02682733535767,1.0,551.5859024524689,372.9835729598999,1.0
8447,486.2819905281067,361.7524025440216,0.030121028423309326,518.7779006958008,360.23944425582886,1.0,550.9437174797058,373.66508197784424,1.0
8448,491.5994376838207,374.85113859176636,0.9999958276748657,520.7951474189758,359.73834013938904,1.0,551.4112765789032,372.36971378326416,1.0
8449,487.35547828674316,369.36825585365295,0.907658040523529,520.614764213562,359.38160729408264,1.0,551.4287986755371,373.3451118469238,1.0
8450,487.5928213596344,370.10665798187256,0.9999995827674866,521.6597356796265,360.4157814979553,1.0,551.256148815155,373.2034330368042,1.0
8451,485.5689569711685,355.98973942548037,0.35778602957725525,519.1967811584473,359.6517767906189,1.0,551.0585088729858,373.7201633453369,1.0
8452,486.9356310367584,360.80703353881836,0.9691855907440186,518.2936725616455,359.41842126846313,1.0,551.0431621074677,373.28999984264374,1.0
8453,484.3702568113804,342.6869320869446,1.0,515.6054666340351,357.98912715911865,1.0,551.3826193809509,373.4168519973755,1.0
8454,484.8095722794533,354.5677961111069,0.4856294095516205,517.5656204223633,359.40762186050415,1.0,551.7518246173859,374.2210636138916,1.0
8455,482.6803888082504,343.2132234573364,1.0,514.6949429512024,359.1698160171509,1.0,551.4212718009949,374.4952325820923,1.0
8456,487.9462513923645,339.68722531199455,1.0,518.1633942127228,361.1645450592041,1.0,551.9406342506409,376.2466878890991,1.0
8457,478.7505557537079,348.15006643533707,1.0,512.6568570137024,358.4186038970947,1.0,551.2077152729034,375.55317091941833,1.0
8458,500.8330122232437,334.9064095020294,0.9999979734420776,515.9476499557495,361.76326274871826,1.0,550.9481775760651,377.3485608100891,1.0
8459,478.36518263816833,347.2664377093315,1.0,513.1560564041138,360.2992033958435,1.0,550.5332899093628,376.02936697006226,1.0
8460,481.06902408599854,346.64133167266846,1.0,514.3354158401489,363.4192657470703,1.0,550.2672834396362,377.44931077957153,1.0
8461,486.58692932128906,340.75096225738525,1.0,515.2280068397522,363.27611112594604,1.0,549.6605354547501,374.33366870880127,1.0
8462,488.27352952957153,343.26897716522217,0.9806952476501465,514.3064465522766,365.294882774353,1.0,547.2742929458618,377.0662508010864,1.0
8463,489.3001322746277,340.06771617382765,0.9902029037475586,514.6450427770615,363.7461791038513,1.0,550.1421957015991,374.5777962207794,1.0
8464,491.12730264663696,340.59343588352203,1.0,513.3083984851837,365.2794895172119,1.0,548.3785934448242,376.60077238082886,1.0
8465,493.84331345558167,341.5938711166382,0.09570890665054321,513.5381946563721,365.8856601715088,1.0,549.08362865448,376.37751626968384,1.0
8466,515.7000800967216,336.4234547615051,0.9818762540817261,515.8982514664531,366.4297227859497,1.0,550.0629670619965,378.00840950012207,1.0
8467,502.2214183807373,335.670378446579,1.0,515.823116928339,366.0519895553589,1.0,551.5104472637177,379.1254482269287,1.0
8468,491.67586958408356,340.0655529424548,0.9999998807907104,518.5739648342133,366.1861379146576,1.0,553.2275018692017,379.657386302948,1.0
8469,487.42570543289185,345.1690888404846,1.0,517.0509235858917,366.344162940979,1.0,553.8337960243225,380.29826831817627,1.0
8470,492.13447968661785,348.4148842096329,0.9999998807907104,517.8031269311905,366.4849236011505,1.0,553.6009836196899,380.2898406982422,1.0
8471,493.1887756586075,347.3588600754738,0.9999992251396179,516.7970144152641,366.9283094406128,1.0,552.8616709709167,379.68212890625,1.0
8472,488.8502950668335,347.5154546201229,1.0,518.2957897186279,366.20324516296387,1.0,552.5095210075378,379.841956615448,1.0
8473,486.47919964790344,350.7110378742218,1.0,517.085155248642,365.91051197052,1.0,552.2501335144043,379.622754573822,1.0
8474,478.75584983825684,346.13064336776733,1.0,515.082720220089,365.38573837280273,1.0,552.5849647521973,379.26453161239624,1.0
8475,484.68622332811356,350.6877806186676,1.0,516.2854989171028,365.7223081588745,1.0,552.6466488838196,380.07807064056396,1.0
8476,485.9333544969559,342.0323886871338,1.0,515.6296868026257,365.1217956542969,1.0,551.6933045387268,380.37839221954346,1.0
8477,479.0786373615265,335.8205990791321,1.0,514.6220655441284,362.60906314849854,1.0,551.6068367958069,379.11957597732544,1.0
8478,476.08390712738037,328.80672121047974,1.0,513.8804335594177,362.27082538604736,1.0,550.0932219028473,379.6516270637512,1.0
8479,472.9624891281128,322.40523386001587,1.0,512.7882261276245,359.85030579566956,1.0,550.0794205665588,379.2456479072571,1.0
8480,471.13287830352783,321.74203872680664,1.0,510.64380145072937,359.47731494903564,1.0,549.9321234226227,378.0602402687073,1.0
8481,466.5431504249573,322.34089756011963,1.0,510.83032059669495,358.69737935066223,1.0,549.7347297668457,378.33724784851074,1.0
8482,465.1976366043091,324.8117485046387,1.0,510.56898856163025,359.4160170555115,1.0,549.6421158313751,378.73266220092773,1.0
8483,460.9717435836792,327.1151487827301,1.0,508.9614324569702,357.7909997701645,1.0,550.0032966136932,378.4458632469177,1.0
8484,456.45430421829224,333.4894599914551,1.0,506.41147470474243,360.02834129333496,1.0,549.8479417562485,377.43539237976074,1.0
8485,457.78336668014526,328.8131823539734,1.0,505.16214513778687,358.4052634239197,1.0,547.7484622001648,376.4327087402344,1.0
8486,454.88787317276,329.00435972213745,1.0,503.45025181770325,357.37550926208496,1.0,546.1569766998291,373.93463814258575,1.0
8487,453.3824825286865,326.36704444885254,1.0,502.89457058906555,356.709755897522,1.0,545.3994765281677,373.1936674118042,1.0
8488,456.85330963134766,323.4846830368042,1.0,505.44127130508423,356.5683250427246,1.0,545.7116613388062,373.92951118946075,1.0
8489,458.95076608657837,319.60366892814636,1.0,505.21467638015747,354.94876194000244,1.0,543.6943464279175,371.2388029098511,1.0
8490,461.45168936252594,320.32974433898926,1.0,506.8682928085327,354.7978558540344,1.0,545.2451696395874,373.9911434650421,1.0
8491,465.9984712600708,320.58699464797974,1.0,507.2239363193512,357.0364923477173,1.0,546.677900314331,375.2445731163025,1.0
8492,470.9631567001343,314.7516174316406,1.0,507.2246584892273,353.99357175827026,1.0,546.5925055742264,373.0669298171997,1.0
8493,476.8171195983887,313.3405017852783,1.0,508.0763158798218,352.2337923049927,1.0,544.4138555526733,370.6836304664612,1.0
8494,478.0376787185669,312.92045545578003,1.0,509.2274104356766,353.19525814056396,1.0,545.2038145065308,374.32171726226807,1.0
8495,479.2830789089203,320.94912004470825,1.0,515.6056809425354,359.021760225296,1.0,550.1136393547058,378.00053358078003,1.0
8496,479.6495771408081,333.0043706893921,1.0,517.4935704469681,360.599102973938,1.0,551.6136889457703,378.49654388427734,1.0
8497,478.4472465515137,344.5183620452881,1.0,515.765383720398,361.11409091949463,1.0,553.7699513435364,378.695595741272,1.0
8498,477.48859548568726,349.7921724319458,1.0,515.011944770813,363.0439887046814,1.0,553.5703535079956,382.0543897151947,1.0
8499,472.4515085220337,355.2865409851074,1.0,514.1740118265152,364.74063301086426,1.0,554.2581424713135,382.25930762290955,1.0
8500,470.2845232486725,360.8906617164612,1.0,513.4095976352692,365.0484895706177,1.0,554.7077733278275,381.4484338760376,1.0
8501,469.28112375736237,365.15718364715576,1.0,513.0935688018799,366.47206568717957,1.0,554.4114789962769,380.6268901824951,1.0
8502,469.93986535072327,372.55669498443604,1.0,512.7573003768921,366.10477352142334,1.0,554.1674146652222,378.2900505065918,1.0
8503,467.2748106122017,372.26468563079834,1.0,512.230637550354,367.15138506889343,1.0,553.2054133415222,377.5243453979492,1.0
8504,468.72761780023575,372.61227226257324,1.0,512.0313181877136,366.4752643108368,1.0,553.1140055656433,377.52168464660645,1.0
8505,468.6375700831413,373.4443836212158,1.0,511.81906604766846,366.56115674972534,1.0,553.0423355102539,377.3820433616638,1.0
8506,464.45199275016785,374.19508934020996,1.0,511.56519985198975,367.6202185153961,1.0,552.9313893318176,377.4024271965027,1.0
8507,462.90638732910156,378.4236493110657,1.0,510.1854684352875,368.1445007324219,1.0,551.8624031543732,376.5723557472229,1.0
8508,462.04442596435547,387.8508834838867,1.0,508.98347198963165,369.02124643325806,1.0,551.8932130336761,375.5634377002716,1.0
8509,455.23657059669495,393.3246273994446,1.0,506.977810382843,371.5533127784729,1.0,551.8025164604187,373.7639709711075,1.0
8510,451.97973823547363,401.2694091796875,1.0,506.9321403503418,374.5949864387512,1.0,552.39049243927,373.2249207496643,1.0
8511,449.78864431381226,401.5928416252136,1.0,506.10901975631714,376.36449670791626,1.0,551.693779706955,370.7023301124573,1.0
8512,451.32050466537476,401.4131679534912,1.0,505.3597493171692,376.3438720703125,1.0,551.8349885940552,370.15139055252075,1.0
8513,453.1596029996872,399.6415185928345,1.0,505.8997321128845,375.7821035385132,1.0,551.7981154918671,369.7770872116089,1.0
8514,450.2698264122009,390.759183883667,1.0,506.11655616760254,375.70833802223206,1.0,552.1355032920837,370.59974002838135,1.0
8515,450.81285881996155,375.48479747772217,1.0,506.9184139966965,372.7226734161377,1.0,552.4616546630859,371.7862730026245,1.0
8516,457.8865180015564,356.3899087905884,1.0,508.42128652334213,365.78290462493896,1.0,553.0587167739868,373.6031254529953,1.0
8517,478.61069917678833,339.6717553138733,1.0,511.9690275192261,360.0765953063965,1.0,552.7114720344543,375.9359965324402,1.0
8518,491.0887327194214,335.93971252441406,1.0,518.2516705989838,363.8081874847412,1.0,554.8423776626587,381.43872356414795,1.0
8519,495.1864700317383,338.9149684906006,1.0,519.7067499160767,365.7450981140137,1.0,554.4754929542542,382.78183031082153,1.0
8520,495.7583382129669,345.2209415435791,1.0,519.2732136249542,365.99647426605225,1.0,554.185507774353,382.32220339775085,1.0
8521,495.32219767570496,345.7742819786072,1.0,519.0928993225098,365.7231788635254,1.0,554.223883152008,382.2710862159729,1.0
8522,493.14119708538055,345.8565239906311,1.0,519.3424081802368,366.18085503578186,1.0,554.0717315673828,382.41616344451904,1.0
8523,487.004114151001,341.01274394989014,1.0,518.3846409320831,364.8606643676758,1.0,554.4306712150574,381.95684814453125,1.0
8524,490.6517629623413,345.8537402153015,1.0,518.6172621250153,365.9729858636856,1.0,554.3756732940674,382.5882067680359,1.0
8525,494.23059844970703,342.56884360313416,1.0,519.3103597164154,366.2734100818634,1.0,554.2116112709045,382.7796049118042,1.0
8526,497.67351746559143,341.2271480560303,1.0,519.5818517208099,366.1023600101471,1.0,554.4748239517212,382.928325176239,1.0
8527,495.38971996307373,333.93904304504395,1.0,518.4255523681641,365.4812259674072,1.0,553.8196954727173,382.74241375923157,1.0
8528,496.5707907676697,327.96624851226807,1.0,519.9159662723541,364.67982482910156,1.0,553.1291308403015,382.13115882873535,1.0
8529,498.86710011959076,326.4073667526245,1.0,520.8190636634827,364.16776180267334,1.0,553.0007224082947,382.03827834129333,1.0
8530,500.01448426488787,327.5445833206177,1.0,520.3353891372681,364.39404487609863,1.0,553.1429877281189,381.9472653865814,1.0
8531,496.95488023757935,326.90894412994385,1.0,520.9284534454346,364.79634857177734,1.0,553.052029132843,381.91029143333435,1.0
8532,496.94220447540283,324.7005910873413,1.0,520.4276828765869,363.54687786102295,1.0,553.473935842514,381.4771337509155,1.0
8533,502.75599551200867,319.3110055923462,1.0,520.3789429664612,360.9557156562805,1.0,552.7045736312866,381.6695032119751,1.0
8534,504.41847801208496,315.305944442749,1.0,519.9313108921051,359.77288484573364,1.0,552.3949246406555,381.51175594329834,1.0
8535,504.6229600906372,316.65016651153564,1.0,520.5245518684387,359.7431893348694,1.0,552.3144474029541,381.23054218292236,1.0
8536,493.0298582315445,332.36653327941895,1.0,522.0113143920898,363.3717751502991,1.0,552.2561030387878,380.8855848312378,1.0
8537,489.53602409362793,337.94922733306885,1.0,521.652895450592,364.22985458374023,1.0,552.446768283844,381.04071140289307,1.0
8538,487.3758523464203,338.77565479278564,1.0,521.673346042633,364.57093811035156,1.0,552.6482710838318,380.8507785797119,1.0
8539,487.89557909965515,339.6141514778137,1.0,520.7864236831665,364.28971672058105,1.0,552.7804894447327,381.214071393013,1.0
8540,488.8452830314636,343.443589925766,1.0,519.51260638237,364.6329984664917,1.0,553.9956142902374,381.95735359191895,1.0
8541,487.52733874320984,343.788507938385,1.0,518.8853938579559,365.65386867523193,1.0,554.2306118011475,382.8972520828247,1.0
8542,488.38049507141113,344.75038862228394,1.0,520.2007722854614,364.55381870269775,1.0,554.1227712631226,382.59398007392883,1.0
8543,487.2609634399414,344.5868229866028,1.0,520.3048515319824,364.7448606491089,1.0,554.5871562957764,383.06361079216003,1.0
8544,485.51954662799835,345.77641773223877,1.0,519.0087337493896,364.2044343948364,1.0,554.2431263923645,383.0567874908447,1.0
8545,484.53032779693604,346.52627992630005,1.0,519.1524586677551,363.90025806427,1.0,554.4788942337036,382.72492957115173,1.0
8546,483.34800004959106,347.06335067749023,1.0,518.4641017913818,364.1677017211914,1.0,554.2378134727478,382.6972749233246,1.0
8547,481.6096382141113,349.5218267440796,1.0,518.0962636470795,364.4782257080078,1.0,554.9857490062714,382.4935989379883,1.0
8548,480.3528666496277,352.3712430000305,1.0,517.7747563123703,365.1052465438843,1.0,554.987876534462,382.6205883026123,1.0
8549,480.6452956199646,351.2161750793457,1.0,517.8884907960892,364.85818672180176,1.0,554.6179566383362,382.6839978694916,1.0
8550,480.7053246498108,349.75242042541504,1.0,517.6312993764877,364.63205432891846,1.0,554.6058855056763,382.6257658004761,1.0
8551,481.4286599159241,348.3877544403076,1.0,518.310629606247,364.447735786438,1.0,554.4384837150574,382.70564126968384,1.0
8552,480.6367564201355,347.4460391998291,1.0,518.0290195941925,364.4377145767212,1.0,554.7024031877518,382.6375026702881,1.0
8553,481.32762908935547,345.8369936943054,1.0,518.3162984848022,363.8076968193054,1.0,554.6780359745026,382.595983505249,1.0
8554,481.604248046875,346.25249576568604,1.0,518.4491472244263,363.80468225479126,1.0,554.4044923782349,382.70509004592896,1.0
8555,481.8272190093994,346.7965898513794,1.0,518.509758234024,363.95904302597046,1.0,554.7439168691635,382.5776128768921,1.0
8556,480.9287610054016,347.0631833076477,1.0,518.0586307048798,364.1509733200073,1.0,554.2869029045105,382.90620374679565,1.0
8557,480.6270661354065,347.5678687095642,1.0,518.0388336181641,364.1007413864136,1.0,554.3301711082458,382.91943740844727,1.0
8558,480.983962059021,347.5231556892395,1.0,517.8457336425781,364.16754817962646,1.0,554.3347845077515,382.84365820884705,1.0
8559,478.52453446388245,349.14623737335205,1.0,517.2369071245193,364.3248682022095,1.0,554.4272961616516,382.73658442497253,1.0
8560,466.8283839225769,352.0198001861572,1.0,514.2916781902313,364.1122045516968,1.0,554.2675919532776,381.8990421295166,1.0
8561,464.76734018325806,350.1462960243225,1.0,512.6444764137268,362.97190284729004,1.0,553.5820207595825,380.68748664855957,1.0
8562,464.61763286590576,346.41171312332153,1.0,512.0885167121887,363.00798511505127,1.0,553.1412343978882,380.7566156387329,1.0
8563,467.343279838562,336.9421877861023,1.0,511.4554286003113,360.6160526275635,1.0,552.2053503990173,380.2941379547119,1.0
8564,470.74973487854004,334.734486579895,1.0,513.9899306297302,361.5661344528198,1.0,552.2697057723999,380.39711570739746,1.0
8565,472.3200659751892,331.25223541259766,1.0,514.1761569976807,361.29936361312866,1.0,552.3358373641968,380.54269313812256,1.0
8566,473.5041718482971,329.5536346435547,1.0,514.6894001960754,361.72577476501465,1.0,552.3892292976379,380.6480407714844,1.0
8567,473.5143551826477,329.46195936203003,1.0,514.7312097549438,361.9824743270874,1.0,552.399215221405,380.593976020813,1.0
8568,480.0359163284302,325.7834692001343,1.0,516.541419506073,361.6237440109253,1.0,552.2798838615417,380.54073905944824,1.0
8569,483.78053960204124,324.6513204574585,1.0,518.1260771751404,361.27461671829224,1.0,552.3814477920532,380.5314073562622,1.0
8570,484.61062371730804,324.96906757354736,1.0,518.3941299915314,361.0480637550354,1.0,552.4247446060181,380.5646514892578,1.0
8571,487.9509048461914,321.6877818107605,1.0,519.1770451068878,360.6214647293091,1.0,552.4907875061035,380.8203372955322,1.0
8572,491.32178831100464,320.2189745903015,1.0,519.8613440990448,360.17011880874634,1.0,552.5141701698303,380.9818525314331,1.0
8573,493.0654134750366,320.23413610458374,1.0,520.4335513114929,359.93767523765564,1.0,552.5825152397156,381.0421304702759,1.0
8574,493.8951425552368,320.0599775314331,1.0,520.5755038261414,359.75183963775635,1.0,552.6940264701843,381.0116138458252,1.0
8575,502.33609080314636,317.09662914276123,1.0,518.9205837249756,357.4260721206665,1.0,552.3341293334961,380.74345779418945,1.0
8576,509.8433198928833,310.9003324508667,1.0,520.3262839317322,354.83200454711914,1.0,551.6251616477966,380.77173042297363,1.0
8577,513.8488807678223,304.6177282333374,1.0,522.124902009964,355.7795066833496,1.0,550.8417851924896,380.8924913406372,1.0
8578,509.6660370826721,300.7121572494507,1.0,520.3930993080139,357.3923466205597,1.0,551.9924757480621,382.3481779098511,1.0
8579,505.2432861328125,311.29740810394287,1.0,520.0658273696899,359.4703359603882,1.0,552.7789187431335,383.12264251708984,1.0
8580,503.5729694366455,324.2151107788086,1.0,519.5261540412903,362.89098024368286,1.0,553.2038531303406,384.5710620880127,1.0
8581,497.8618497848511,333.81853199005127,1.0,523.9989256084664,364.5728998184204,1.0,555.6090016365051,385.90180921554565,1.0
8582,500.9374879002571,339.7309002876282,1.0,529.9523737430573,364.5492687225342,1.0,558.8801724910736,388.5499601364136,1.0
8583,506.46936225891113,337.8659291267395,1.0,530.0269013643265,365.9617118835449,1.0,559.1143357753754,389.66671085357666,1.0
8584,500.08346923440695,346.6080107688904,1.0,527.987606048584,364.4777946472168,1.0,558.7599017620087,388.80925464630127,1.0
8585,500.9101619720459,346.85203742980957,1.0,526.8957450389862,366.4644374847412,1.0,558.1964175701141,388.5831060409546,1.0
8586,500.8385889530182,346.65310192108154,1.0,527.9080889225006,367.08885860443115,1.0,558.393940448761,388.4263334274292,1.0
8587,499.49610126018524,340.0568618774414,1.0,527.742742061615,366.0609984397888,1.0,558.6551246643066,388.68162536621094,1.0
8588,496.0477819442749,335.41799783706665,1.0,526.1434421539307,364.77007579803467,1.0,558.7226073741913,388.66608715057373,1.0
8589,504.15823888778687,335.7731382846832,1.0,528.4934000968933,365.5978832244873,1.0,558.495091676712,389.0843553543091,1.0
8590,512.0710434913635,327.5187466144562,1.0,525.9212752580643,363.8073968887329,1.0,555.6398372650146,391.0574903488159,1.0
8591,512.6419353485107,324.5198554992676,1.0,525.842178940773,362.11266326904297,1.0,554.461294054985,389.9786949157715,1.0
8592,514.9147820472717,321.6710214614868,1.0,525.5399543046951,361.3867702484131,1.0,553.5644474029541,390.38399291038513,1.0
8593,528.9972882270813,321.3401370048523,1.0,526.9970285892487,362.2389693260193,1.0,553.294548034668,392.4441661834717,1.0
8594,531.5563077926636,320.0952858924866,1.0,527.2096483707428,361.99957942962646,1.0,553.135509967804,392.2302289009094,1.0
8595,531.4458904266357,320.23776292800903,1.0,527.0064599514008,362.1583671569824,1.0,553.1749773025513,392.3082580566406,1.0
8596,531.2080602645874,319.27404499053955,1.0,527.2023658752441,361.7302899360657,1.0,553.0995345115662,392.3660674095154,1.0
8597,527.1673638820648,320.95763969421387,1.0,527.0113570690155,360.83011960983276,1.0,552.887773513794,392.2497606277466,1.0
8598,525.2058057785034,319.2099595069885,1.0,527.8728079795837,359.9726719856262,1.0,553.1696963310242,392.4556097984314,1.0
8599,525.9653098583221,320.34116220474243,1.0,527.1172943115234,361.0706844329834,1.0,552.9841055870056,392.3871474266052,1.0
8600,526.3786706924438,320.270694732666,1.0,527.0587794780731,361.1889057159424,1.0,552.8916974067688,392.25745391845703,1.0
8601,529.9061679840088,318.4046049118042,1.0,526.8805980682373,361.68619537353516,1.0,553.0315980911255,392.20029401779175,1.0
8602,528.7596549987793,317.398814201355,1.0,527.3924214839935,362.4137063026428,1.0,553.2712216377258,394.05057096481323,1.0
8603,534.3174786567688,319.3528289794922,1.0,528.0769577026367,363.00714635849,1.0,553.3610501289368,394.5726537704468,1.0
8604,541.130855679512,322.6213221549988,1.0,529.6912560462952,364.261248588562,1.0,553.9648542404175,394.47074270248413,1.0
8605,536.7317781448364,323.25955390930176,1.0,530.2539472579956,365.2560691833496,1.0,554.0740504264832,394.7766628265381,1.0
8606,530.8935128450394,323.3260006904602,1.0,529.3866190910339,365.4855661392212,1.0,554.5068407058716,395.019419670105,1.0
8607,529.0112519264221,323.4912075996399,1.0,529.0866842269897,365.7853755950928,1.0,555.068769454956,395.40165185928345,1.0
8608,528.7291741371155,323.15565395355225,1.0,528.8337235450745,365.7845153808594,1.0,554.9308376312256,395.466215133667,1.0
8609,528.5595455169678,323.3973488807678,1.0,528.6482315063477,365.8272752761841,1.0,554.7879223823547,395.44403171539307,1.0
8610,528.3828611373901,323.79710483551025,1.0,529.0457096099854,365.8246259689331,1.0,554.7718114852905,395.3227105140686,1.0
8611,528.3480548858643,323.86606884002686,1.0,528.5780651569366,365.8302345275879,1.0,554.8465852737427,395.3130044937134,1.0
8612,528.3427419662476,324.07305240631104,1.0,528.6676092147827,365.78718662261963,1.0,554.8494863510132,395.3703022003174,1.0
8613,528.4249234199524,324.30663681030273,1.0,528.704797744751,365.6145658493042,1.0,554.8260526657104,395.38235664367676,1.0
8614,519.1290991306305,326.457407951355,1.0,528.1164021492004,363.94330739974976,1.0,554.1464948654175,394.9012861251831,1.0
8615,490.16263818740845,343.8089909553528,1.0,527.4241423606873,364.05047130584717,1.0,556.8573666810989,394.61993885040283,1.0
8616,481.40329098701477,350.09332847595215,1.0,523.0802149772644,361.044686794281,1.0,555.4396171569824,393.1948709487915,1.0
8617,482.82230138778687,344.8584957122803,1.0,523.751771569252,362.3435311317444,1.0,555.8361553400755,393.3906488418579,1.0
8618,487.95604825019836,336.9035086631775,1.0,524.7684900760651,362.4670181274414,1.0,554.7185664176941,394.1757025718689,1.0
8619,488.68608713150024,334.4902515411377,1.0,525.3996757268906,362.1139883995056,1.0,555.0422110557556,394.95097827911377,1.0
8620,490.3622212409973,333.17824268341064,1.0,524.8043829798698,362.3440089225769,1.0,554.9082036018372,394.83494234085083,1.0
8621,490.2118172645569,332.9887752532959,1.0,524.4543319642544,362.16872692108154,1.0,554.7519202232361,394.958034992218,1.0
8622,489.8629231452942,331.9203271865845,1.0,524.7306106090546,362.57392263412476,1.0,554.6039867401123,395.01529026031494,1.0
8623,493.32228219509125,324.5997247695923,1.0,525.9594501256943,363.0444416999817,1.0,554.5427412986755,395.1335988044739,1.0
8624,497.290735244751,322.5680594444275,1.0,526.1430978775024,361.7352170944214,1.0,554.4798650741577,394.8879828453064,1.0
8625,500.10585164278746,318.72101497650146,1.0,526.7109467983246,361.12307596206665,1.0,554.2958025932312,395.1404185295105,1.0
8626,496.74280834198,315.8909077644348,1.0,526.8560564517975,359.9291207790375,1.0,553.6011400222778,394.1547040939331,1.0
8627,496.6247868537903,314.70784091949463,1.0,526.3739516735077,358.9623382091522,1.0,553.6807360649109,393.6085877418518,1.0
8628,496.89584255218506,314.0954647064209,1.0,526.3287122249603,359.7139036655426,1.0,554.0558214187622,394.1799011230469,1.0
8629,498.32986307144165,315.53028869628906,1.0,525.6952642202377,360.02519607543945,1.0,554.0525050163269,394.20880603790283,1.0
8630,489.85741090774536,314.6822099685669,1.0,525.4389085769653,359.9550766944885,1.0,553.9831628799438,394.3451714515686,1.0
8631,483.30219143629074,317.07843017578125,1.0,523.926441192627,359.6290385723114,1.0,554.0054621696472,394.15707778930664,1.0
8632,483.4884897470474,318.2735939025879,1.0,524.3180131912231,360.2564911842346,1.0,554.2663407325745,394.0400342941284,1.0
8633,483.27352410554886,317.08169651031494,1.0,524.4365510940552,359.93694019317627,1.0,554.3204193115234,394.1014771461487,1.0
8634,484.7129380106926,316.83892154693604,1.0,523.9260325431824,359.8092665672302,1.0,554.3287534713745,394.2142848968506,1.0
8635,487.9387938976288,312.569016456604,1.0,524.5890769958496,359.22439980506897,1.0,554.7927832603455,394.71048164367676,1.0
8636,489.1547005176544,310.3703308105469,1.0,525.1494172811508,357.4724063873291,1.0,554.3790211677551,394.21281242370605,1.0
8637,488.2866096496582,311.24409675598145,1.0,524.3087316453457,357.1437292098999,1.0,554.2744174003601,393.81816577911377,1.0
8638,491.405901491642,310.6548156738281,1.0,525.052213549614,357.2913303375244,1.0,554.1971263885498,393.81456089019775,1.0
8639,485.8753892183304,306.8674249649048,1.0,522.1203572750092,355.6103196144104,1.0,554.0265173912048,393.2632360458374,1.0
8640,481.51579189300537,304.29626178741455,1.0,520.4565725326538,354.29208612442017,1.0,553.0686588287354,390.53917932510376,1.0
8641,481.208016872406,301.649094581604,1.0,521.4428734779358,354.52239418029785,1.0,553.308985710144,391.83002948760986,1.0
8642,483.49409580230713,301.0454912185669,1.0,521.9065275192261,353.8213167190552,1.0,552.7725963592529,391.4127526283264,1.0
8643,486.4264175891876,301.7966537475586,1.0,522.4019150733948,352.45172786712646,1.0,552.0002284049988,390.05382204055786,1.0
8644,489.1004114151001,299.97824907302856,1.0,521.4783339500427,352.36810779571533,1.0,551.9125809669495,390.1690435409546,1.0
8645,491.42629861831665,296.0847988128662,1.0,522.9867515563965,351.95544815063477,1.0,552.2762002944946,391.30573296546936,1.0
8646,494.6533544063568,291.12851905822754,1.0,523.5656313896179,351.96998596191406,1.0,552.8896961212158,393.070921421051,1.0
8647,504.4381523132324,291.3060140609741,1.0,525.9135730266571,351.3066782951355,1.0,552.3280773162842,392.6581201553345,1.0
8648,509.1578845977783,290.30885076522827,1.0,525.1064270734787,345.1376271247864,1.0,550.9283065795898,391.608122587204,1.0
8649,504.2175168991089,277.1783199310303,1.0,521.2336678504944,334.4944314956665,1.0,536.1743478775024,382.2049870491028,1.0
